config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,rms,mean_bias,corr,w_est_std,w_model_std,w_est_mean,w_model_mean,norm_rms,n,w_est_mean_se,w_model_mean_se,mean_bias_se,n_eff,n_eff_model,n_eff_est,tau
density_4g_w1.5,density,density_4g,1.5,0.5,4,4,1.0,8,120,data/density_4g_w1.5__cell_+0.50.nc,2.164977469825495e-05,9.342724032874808e-07,0.9410938367667492,6.384834430967883e-05,6.139511547957645e-05,5.826756119906982e-06,4.892483716619503e-06,0.3526302463826607,36936,6.887929076900466e-06,9.640722536507712e-06,2.5170752056943626e-06,51.56316535442903,33.1680111266414,60.62286052338164,12.567110563245123
density_4g_w2.0,density,density_4g,2.0,0.5,4,4,1.0,8,120,data/density_4g_w2.0__cell_+0.50.nc,2.8920430109263446e-05,1.795277477950048e-06,0.876395227901093,5.916502319033843e-05,5.646631091114836e-05,7.594451410527327e-06,5.799173932577279e-06,0.5121714105738325,36936,6.274192585484068e-06,6.1331771796621675e-06,3.8489363040578524e-06,39.865294856349934,69.06664692709988,62.07087077277092,16.25473992692126
density_6g_w0.25,density,density_6g,0.25,0.5,6,6,1.0,8,120,data/density_6g_w0.25__cell_+0.50.nc,1.1880818381967614e-05,-1.207571444883856e-06,0.9886645074651071,7.834304082047094e-05,7.861174543574474e-05,3.031334314225672e-06,4.238905759109528e-06,0.15113286591096867,36936,1.0664748385024189e-05,1.1349614955149109e-05,9.433605342700629e-07,129.75478450136657,37.14786502001498,36.94315647915981,4.994035499270359
density_6g_w0.5,density,density_6g,0.5,0.5,6,6,1.0,8,120,data/density_6g_w0.5__cell_+0.50.nc,1.0521742659414624e-05,-2.1873843422814011e-07,0.9898028247737455,7.146177647362966e-05,7.338649330630672e-05,2.934339989686019e-06,3.1530784239141583e-06,0.14337437565654063,36936,1.0364227711249573e-05,1.1271847985654463e-05,9.614176204596382e-07,108.64472620408456,33.18225586332009,32.95867582910969,5.964394431652018
density_6g_w0.75,density,density_6g,0.75,0.5,6,6,1.0,8,120,data/density_6g_w0.75__cell_+0.50.nc,1.1091962898147336e-05,-1.089695784128706e-06,0.9874624781408113,6.965403475483247e-05,6.975575104843946e-05,2.6295525812057397e-06,3.7192483653344466e-06,0.15901144681884233,36936,1.0297293142374556e-05,1.0968598786412447e-05,1.0314597375554975e-06,89.51163915932754,32.34414541708622,32.36551845918557,7.239282020593802
density_6g_w1.0,density,density_6g,1.0,0.5,6,6,1.0,8,120,data/density_6g_w1.0__cell_+0.50.nc,1.315964958250005e-05,-1.0628754258075804e-06,0.9808120300308383,6.721172591320503e-05,6.651350666428455e-05,3.0255452207656693e-06,4.088420646573248e-06,0.1978492826866145,36936,1.0036692526660446e-05,1.0596821142640437e-05,1.3168957082372814e-06,72.83647304987592,31.94723292401543,31.926422819849886,8.89664165309421
density_6g_w1.5,density,density_6g,1.5,0.5,6,6,1.0,8,120,data/density_6g_w1.5__cell_+0.50.nc,2.2047187416894223e-05,1.5023447523435286e-07,0.9395696435673627,6.433730938960927e-05,6.139511547957645e-05,5.042718191853855e-06,4.892483716619503e-06,0.35910328117598195,36936,6.984557243292437e-06,9.640722536507712e-06,2.605480446044712e-06,49.35324736882956,33.1680111266414,59.786241212526896,13.12983510805943
density_6g_w2.0,density,density_6g,2.0,0.5,6,6,1.0,8,120,data/density_6g_w2.0__cell_+0.50.nc,2.9427672237850443e-05,1.0191265155855878e-06,0.8728421779228432,5.9563936704612623e-05,5.646631091114836e-05,6.818300448162866e-06,5.799173932577279e-06,0.5211545036854962,36936,6.336920194020958e-06,6.1331771796621675e-06,3.945147534139319e-06,39.19660176856425,69.06664692709988,61.66331810443074,16.532045400928027
equator_1deg_w0.25,equator,equator_1deg,0.25,0.0,2,2,1.0,8,120,data/equator_1deg_w0.25__cell_+0.00.nc,3.262159842079273e-05,2.6461665838203893e-06,0.9022782931488432,7.254075090057567e-05,7.433805973434027e-05,1.1750524771006383e-05,9.104358187185995e-06,0.43882768177393344,36936,6.118685043900901e-06,6.227657614788498e-06,2.8970236197402015e-06,80.61952237038842,102.5413703546771,89.68537273419109,8.037755384147632
equator_1deg_w0.5,equator,equator_1deg,0.5,0.0,2,2,1.0,8,120,data/equator_1deg_w0.5__cell_+0.00.nc,2.648306123623426e-05,3.142611658844626e-06,0.928319418033765,6.733267731899361e-05,7.055707688612748e-05,1.1880701309804509e-05,8.73808965095988e-06,0.37534238101977274,36936,5.838830796705126e-06,6.096293573334385e-06,2.3286881064230947e-06,88.63670525630963,97.67963809219276,85.65451455900806,7.31074105390297
equator_1deg_w0.75,equator,equator_1deg,0.75,0.0,2,2,1.0,8,120,data/equator_1deg_w0.75__cell_+0.00.nc,2.4896813079726584e-05,4.086939480261461e-06,0.9314232073618102,6.524397370254027e-05,6.704149656570285e-05,1.3098890521482375e-05,9.011951041220913e-06,0.37136421999957736,36936,5.817453636101314e-06,5.951203733192403e-06,2.3708444642680937e-06,76.00593308205978,93.1308590223693,81.6352847672789,8.525650218653155
equator_1deg_w1.0,equator,equator_1deg,1.0,0.0,2,2,1.0,8,120,data/equator_1deg_w1.0__cell_+0.00.nc,2.5793550125831924e-05,4.867432685232245e-06,0.9224437680978802,6.43449063063669e-05,6.428526720250358e-05,1.4229124751676212e-05,9.361692066443968e-06,0.40123579240295043,36936,5.870095587823717e-06,5.842111135366307e-06,2.6994925529534603e-06,62.302182005342026,89.72996173118813,78.99435245571648,10.400919825640104
equator_1deg_w1.5,equator,equator_1deg,1.5,0.0,2,2,1.0,8,120,data/equator_1deg_w1.5__cell_+0.00.nc,3.168636551094806e-05,5.174787911000572e-06,0.8748802426142472,6.417133402143933e-05,5.949446502388573e-05,1.5040355183132504e-05,9.865567272131934e-06,0.532593502575856,36936,6.205435299499223e-06,5.5808683222200595e-06,4.6284314737711385e-06,32.30429801867103,85.48678625311483,71.1513894319343,20.059250308595878
equator_1deg_w2.0,equator,equator_1deg,2.0,0.0,2,2,1.0,8,120,data/equator_1deg_w2.0__cell_+0.00.nc,3.808284463815363e-05,6.013371870649284e-06,0.8171898583948297,6.518187648839956e-05,5.491787137477879e-05,1.6239049800372913e-05,1.0225677929723629e-05,0.69345085096731,36936,6.655316203783477e-06,5.216761789371978e-06,6.609706750417569e-06,22.74202133023755,83.91385599271895,64.09288588351569,28.49350946384111
equator_2deg_w0.25,equator,equator_2deg,0.25,0.0,2,2,2.0,8,120,data/equator_2deg_w0.25__cell_+0.00.nc,4.804602899257026e-05,2.5164274696697665e-06,0.7390953788204648,7.102352770336293e-05,5.613719335203245e-05,1.216963752407937e-05,9.653210054409604e-06,0.8558680283725076,36936,1.0723660254626943e-05,4.981137737544811e-06,7.100263032990565e-06,29.745717185982446,89.80501770187577,29.136601224411542,21.784648726014495
equator_2deg_w0.5,equator,equator_2deg,0.5,0.0,2,2,2.0,8,120,data/equator_2deg_w0.5__cell_+0.00.nc,3.8637019641482095e-05,2.571920761835283e-06,0.7939863772989906,6.313819936726734e-05,5.3719245376356676e-05,1.2299814062877494e-05,9.727893301042209e-06,0.7192398063448471,36936,9.55090507783625e-06,4.9205370833493e-06,5.83654446913099e-06,27.666873521257255,85.25647494906225,28.709088927288803,23.42151163202893
equator_2deg_w0.75,equator,equator_2deg,0.75,0.0,2,2,2.0,8,120,data/equator_2deg_w0.75__cell_+0.00.nc,3.429459490847044e-05,3.808218176708513e-06,0.8150753077071368,5.843507433625765e-05,5.156333843994265e-05,1.3518003274555362e-05,9.70978509784685e-06,0.6650964802912126,36936,8.319331379244411e-06,4.8661299654554065e-06,4.8252945000478465e-06,31.726254864855907,81.28175483474679,32.3349609215026,20.424724026213646
equator_2deg_w1.0,equator,equator_2deg,1.0,0.0,2,2,2.0,8,120,data/equator_2deg_w1.0__cell_+0.00.nc,3.012802249630993e-05,4.9168797285361935e-06,0.8397802322365051,5.4165493286923476e-05,4.9811297713166106e-05,1.4648237504749198e-05,9.731357776213002e-06,0.6048431556591729,36936,5.886286579329491e-06,4.827666565535285e-06,3.9090111334572434e-06,36.889139637482124,78.35772077643024,55.60386753088141,17.566145656093955
equator_2deg_w1.5,equator,equator_2deg,1.5,0.0,2,2,2.0,8,120,data/equator_2deg_w1.5__cell_+0.00.nc,2.7228365055444164e-05,5.4828099134756455e-06,0.8402636454056913,4.80110419444629e-05,4.615003768845878e-05,1.5459467936205496e-05,9.976658022729847e-06,0.5899965941361179,36936,5.018697410714934e-06,4.615315752858031e-06,3.373761991611015e-06,41.94644652453491,75.22993706567415,59.528924828734404,15.44826925019687
equator_2deg_w2.0,equator,equator_2deg,2.0,0.0,2,2,2.0,8,120,data/equator_2deg_w2.0__cell_+0.00.nc,2.967933173671124e-05,6.407323152656731e-06,0.7911082775870748,4.632354209484635e-05,4.272447208880235e-05,1.66581625534459e-05,1.0250839400789165e-05,0.6946681909848545,36936,4.911035435537339e-06,4.3224516595566775e-06,4.69282687093792e-06,26.287128081216423,74.16150994307357,57.24125534399951,24.650848049963706
equator_3cell_w0.25,equator,equator_3cell,0.25,-1.0,2,6,2.0,8,120,data/equator_3cell_w0.25__cell_-1.00.nc,5.7350430065266465e-05,-3.386941029659483e-06,0.7280941197524561,8.335348579325171e-05,5.7087269166794834e-05,2.4016218225055103e-06,5.788562852164992e-06,1.0046098000887507,36936,1.1942114230713029e-05,8.582859619609815e-06,7.909771536244184e-06,36.845305848021134,35.53460616571678,35.23289131783582,17.587043589022137
equator_3cell_w0.25,equator,equator_3cell,0.25,0.0,2,6,2.0,8,120,data/equator_3cell_w0.25__cell_+0.00.nc,4.804602899257026e-05,2.5164274696697627e-06,0.739095378820465,7.102352770336291e-05,5.613719335203245e-05,1.2169637524079367e-05,9.653210054409604e-06,0.8558680283725076,36936,1.072366025462694e-05,4.981137737544811e-06,7.100263032990565e-06,29.745717185982453,89.80501770187577,29.136601224411546,21.784648726014492
equator_3cell_w0.25,equator,equator_3cell,0.25,1.0,2,6,2.0,8,120,data/equator_3cell_w0.25__cell_+1.00.nc,6.1696814858114e-05,-2.703543336277062e-06,0.72658784564677,8.95345202426594e-05,6.891095351081946e-05,-2.7642551142499986e-07,2.427117824852061e-06,0.895312163231455,36936,9.8863232459921e-06,9.36766179521471e-06,6.728052870244915e-06,55.97876480789512,43.33700670873689,55.725594818197564,11.575818120027678
equator_3cell_w0.5,equator,equator_3cell,0.5,-1.0,2,6,2.0,8,120,data/equator_3cell_w0.5__cell_-1.00.nc,4.059435960239122e-05,-6.354293792277159e-06,0.7996778000857337,6.673835442228332e-05,5.470576279891192e-05,-1.5981175025065184e-07,6.194482042026507e-06,0.7420490552633081,36936,1.0713157337220037e-05,8.394572249397151e-06,6.093049860193364e-06,30.410454091674723,34.553794216745956,28.143293883282944,21.30846182192981
equator_3cell_w0.5,equator,equator_3cell,0.5,0.0,2,6,2.0,8,120,data/equator_3cell_w0.5__cell_+0.00.nc,3.8637019641482095e-05,2.571920761835277e-06,0.7939863772989908,6.313819936726733e-05,5.3719245376356676e-05,1.2299814062877489e-05,9.727893301042209e-06,0.7192398063448471,36936,9.55090507783625e-06,4.9205370833493e-06,5.83654446913099e-06,27.666873521257255,85.25647494906225,28.709088927288803,23.42151163202893
equator_3cell_w0.5,equator,equator_3cell,0.5,1.0,2,6,2.0,8,120,data/equator_3cell_w0.5__cell_+1.00.nc,4.5676715212027096e-05,-3.057952986006216e-06,0.7927690427537849,7.403311984383111e-05,6.507562449259492e-05,-2.5104258729449633e-07,2.8069103987117207e-06,0.7019020649924725,36936,8.748954293294507e-06,9.102903736133079e-06,6.201544253562697e-06,37.098564589566,41.18820497801823,48.93717659019088,17.46698308058664
equator_3cell_w0.75,equator,equator_3cell,0.75,-1.0,2,6,2.0,8,120,data/equator_3cell_w0.75__cell_-1.00.nc,3.350445615233727e-05,-5.810667439671593e-06,0.8189018670097673,5.658781660784464e-05,5.216971994571805e-05,8.360386019428998e-07,6.646706041614492e-06,0.6422203566972995,36936,9.491779432211155e-06,8.043537172877972e-06,5.029587744023674e-06,30.098578199662015,34.337734032898275,25.53650063192744,21.529256156268424
equator_3cell_w0.75,equator,equator_3cell,0.75,0.0,2,6,2.0,8,120,data/equator_3cell_w0.75__cell_+0.00.nc,3.4294594908470434e-05,3.808218176708511e-06,0.8150753077071367,5.843507433625764e-05,5.156333843994265e-05,1.351800327455536e-05,9.70978509784685e-06,0.6650964802912125,36936,8.319331379244406e-06,4.8661299654554065e-06,4.825294500047844e-06,31.726254864855925,81.28175483474679,32.33496092150263,20.424724026213635
equator_3cell_w0.75,equator,equator_3cell,0.75,1.0,2,6,2.0,8,120,data/equator_3cell_w0.75__cell_+1.00.nc,3.685605126287565e-05,-1.999275214965987e-06,0.8218060660487116,6.113016473138803e-05,6.21217785222102e-05,2.8794150176550403e-07,2.2872167167314913e-06,0.5932871231254049,36936,6.995478246860582e-06,8.900594135791915e-06,4.973516372722727e-06,40.113889370689684,39.3496074611752,52.136109169923365,16.15400576124336
equator_3cell_w1.0,equator,equator_3cell,1.0,-1.0,2,6,2.0,8,120,data/equator_3cell_w1.0__cell_-1.00.nc,2.928510277641815e-05,-4.490875990823585e-06,0.8401263857504843,5.212487045995577e-05,4.996730224248274e-05,2.505959360036756e-06,6.99683535086034e-06,0.5860853290478355,36936,8.893822385942287e-06,7.724648571280841e-06,4.21749758478089e-06,33.028234816004925,34.22315619105405,24.735871621312302,19.619577116667166
equator_3cell_w1.0,equator,equator_3cell,1.0,0.0,2,6,2.0,8,120,data/equator_3cell_w1.0__cell_+0.00.nc,3.0128022496309926e-05,4.916879728536188e-06,0.839780232236505,5.416549328692347e-05,4.9811297713166106e-05,1.4648237504749192e-05,9.731357776213002e-06,0.6048431556591728,36936,5.886286579329489e-06,4.827666565535285e-06,3.909011133457242e-06,36.88913963748214,78.35772077643024,55.60386753088144,17.56614565609395
equator_3cell_w1.0,equator,equator_3cell,1.0,1.0,2,6,2.0,8,120,data/equator_3cell_w1.0__cell_+1.00.nc,3.280710731607706e-05,-1.3558140635881345e-06,0.8333974613916442,5.1767866409949774e-05,5.91398487574184e-05,6.383402251202275e-07,1.9941542887083636e-06,0.5547377615158644,36936,5.547832044722522e-06,8.5428974755889e-06,4.26294596739238e-06,46.33809042460062,38.90567223665372,59.9089456450293,13.984175741000767
equator_3cell_w1.5,equator,equator_3cell,1.5,-1.0,2,6,2.0,8,120,data/equator_3cell_w1.5__cell_-1.00.nc,2.5556002962636647e-05,-3.2774552413786637e-06,0.8558070261670433,4.813452918734591e-05,4.5923504452980074e-05,4.2702109688392404e-06,7.547666210217907e-06,0.5564906961489143,36936,8.960524608812053e-06,5.4882388429300704e-06,3.841082467147111e-06,30.92709591680756,57.33325848418067,21.102590117323185,20.952500737317518
equator_3cell_w1.5,equator,equator_3cell,1.5,0.0,2,6,2.0,8,120,data/equator_3cell_w1.5__cell_+0.00.nc,2.7228365055444157e-05,5.482809913475643e-06,0.8402636454056917,4.801104194446289e-05,4.615003768845878e-05,1.545946793620549e-05,9.976658022729847e-06,0.5899965941361178,36936,5.018697410714933e-06,4.615315752858031e-06,3.373761991611014e-06,41.94644652453492,75.22993706567415,59.528924828734404,15.448269250196866
equator_3cell_w1.5,equator,equator_3cell,1.5,1.0,2,6,2.0,8,120,data/equator_3cell_w1.5__cell_+1.00.nc,3.603453892493085e-05,5.401377940009763e-07,0.7520856721655331,4.785703389754599e-05,5.341002481219628e-05,2.7727792064325582e-06,2.2326414124315822e-06,0.6746774421400811,36936,5.2364351237874366e-06,6.312870789912259e-06,4.76407601541403e-06,43.563613917490045,58.418828482330426,57.729939475238986,14.874798983099037
equator_3cell_w2.0,equator,equator_3cell,2.0,-1.0,2,6,2.0,8,120,data/equator_3cell_w2.0__cell_-1.00.nc,2.8236830331489633e-05,-4.242683230358406e-06,0.8197226770069778,4.8612759572486704e-05,4.1863715295059236e-05,4.105831453041247e-06,8.348514683399653e-06,0.6744941325076838,36936,9.455188798135581e-06,4.872220966904886e-06,4.6266943147930384e-06,25.225908011074925,60.24302182650612,19.554174300302535,25.687876119880748
equator_3cell_w2.0,equator,equator_3cell,2.0,0.0,2,6,2.0,8,120,data/equator_3cell_w2.0__cell_+0.00.nc,2.9679331736711202e-05,6.40732315265673e-06,0.791108277587075,4.6323542094846324e-05,4.272447208880235e-05,1.6658162553445895e-05,1.0250839400789165e-05,0.6946681909848538,36936,4.911035435537334e-06,4.3224516595566775e-06,4.692826870937906e-06,26.287128081216515,74.16150994307357,57.24125534399955,24.650848049963617
