config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,mean_true_25,mean_est_25,mean_bias_25,std_true_25,std_est_25,std_ratio_25,corr_25,js_25,ks_25,adv_mean_true_25,adv_mean_est_25,adv_mean_bias_25,adv_std_true_25,adv_std_est_25,adv_std_ratio_25,adv_corr_25,adv_js_25,adv_ks_25,mean_true_50,mean_est_50,mean_bias_50,std_true_50,std_est_50,std_ratio_50,corr_50,js_50,ks_50,adv_mean_true_50,adv_mean_est_50,adv_mean_bias_50,adv_std_true_50,adv_std_est_50,adv_std_ratio_50,adv_corr_50,adv_js_50,adv_ks_50,mean_true_70,mean_est_70,mean_bias_70,std_true_70,std_est_70,std_ratio_70,corr_70,js_70,ks_70,adv_mean_true_70,adv_mean_est_70,adv_mean_bias_70,adv_std_true_70,adv_std_est_70,adv_std_ratio_70,adv_corr_70,adv_js_70,adv_ks_70
symdia_d1.0_c+0.0,symdia,symdia_d1.0,0.5,0.0,4,4,1.0,8,70,data_heat/symdia_d1.0_c+0.0__cell_+0.00.nc,2.859387450371287e-06,1.1581562132090584e-06,-1.7012304216945063e-06,1.3063896403764375e-05,7.156870959799359e-06,0.5478358629464559,0.852191468066607,0.2995447048852978,0.18364197530864199,-1.9051966670957654e-09,7.112323968551257e-09,9.017523672291192e-09,1.4869786468807433e-07,7.322692364456732e-08,0.4924544397337279,0.8898700423405548,0.21613403502585565,0.13580246913580246,3.0879391488269903e-06,7.634106399104131e-07,-2.3245270474847768e-06,2.0283407138776965e-05,1.3930721747344863e-05,0.6868038319219405,0.8482784575782926,0.23693453966203928,0.12037037037037036,1.6120947066156077e-07,1.7872623077630082e-07,1.7516834319924682e-08,1.1616015171966865e-06,8.381826406337731e-07,0.7215750222645836,0.9233290235867971,0.18532936913353507,0.06172839506172839,-5.178411583983689e-07,-2.6603554048749905e-06,-2.1425118162833976e-06,3.708285657921806e-05,2.834377574651189e-05,0.7643363635151097,0.9108644017188146,0.21365052994625092,0.12037037037037036,3.5667520137394604e-07,3.6379366542574963e-07,7.118538946326519e-09,2.3297259303944884e-06,1.7808022187715451e-06,0.7643827093730313,0.9223100958675652,0.21587892458302296,0.06944444444444445
symdia_d1.0_c+0.5,symdia,symdia_d1.0,0.5,0.5,4,4,1.0,8,70,data_heat/symdia_d1.0_c+0.5__cell_+0.50.nc,8.385884029848967e-06,3.5433000907182214e-06,-4.842580143553382e-06,2.110494278895203e-05,1.17902289829609e-05,0.5586477585304246,0.9285515903019783,0.29795077322581176,0.18981481481481483,1.3635577111870134e-08,3.982151221215686e-09,-9.653423817916892e-09,1.4796087555168924e-07,6.357515460599133e-08,0.42967544203117214,0.8848096589550466,0.2008404753888809,0.07407407407407407,7.0341702667064965e-06,4.744396343808331e-06,-2.2897732496650885e-06,3.600790296331979e-05,2.6037719945402104e-05,0.7231112562130034,0.9230335151318613,0.26194523706108613,0.11265432098765432,5.434101808532432e-07,2.776318505018487e-07,-2.6577811849294336e-07,1.7855887790574343e-06,1.0692370749336826e-06,0.5988148489027272,0.9224790737051386,0.1887443932783509,0.08641975308641975,-3.735933205462061e-06,-2.28603943576332e-06,1.4498931886271976e-06,4.727409759652801e-05,3.90779555416094e-05,0.8266250976407731,0.9042579342859204,0.23098803276648155,0.07561728395061729,5.79248194298998e-07,4.531728101959961e-07,-1.2607527241799263e-07,3.5967489111499162e-06,3.3551302723145084e-06,0.9328230452544546,0.9208094659360823,0.20498909892293818,0.07407407407407407
symhex_d0.3_c-0.5,symhex,symhex_d0.3,0.15,-0.5,6,6,0.34641016151377546,8,70,data_heat/symhex_d0.3_c-0.5__cell_-0.50.nc,2.6621960387274157e-06,1.510107295925236e-06,-1.1520887067142771e-06,1.974274346139282e-05,1.254625982095108e-05,0.6354871523041085,0.9907129404045824,0.19940887123160322,0.07253086419753087,3.1212948670145124e-08,1.8972406905433903e-08,-1.2240556929444326e-08,2.0678697865150752e-07,1.0647471307009154e-07,0.514900472768793,0.9802023106253723,0.17772351817686735,0.06790123456790123,2.1550845303863753e-06,1.5271830126412653e-06,-6.279009100364388e-07,3.7125329981790856e-05,2.9098662598959744e-05,0.7837953928822178,0.9919149967190618,0.19609508850139615,0.047839506172839504,1.8293852122042153e-07,1.4072576108946528e-07,-4.2212917240856584e-08,7.602301366205211e-07,6.742031560614234e-07,0.8868408703954876,0.9808751621241067,0.1822551486093016,0.06481481481481481,2.371361460973276e-06,1.89620638921524e-06,-4.751532345335581e-07,4.8380872613051906e-05,3.950709008283589e-05,0.8165849012028341,0.9895531028120866,0.18085245556021023,0.05092592592592592,3.8141499203447893e-07,2.916098824641699e-07,-8.980491313438768e-08,1.7524048416817095e-06,1.4754831338593969e-06,0.8419761796842775,0.9891410465892501,0.1876414998512342,0.06481481481481481
symhex_d0.3_c+0.0,symhex,symhex_d0.3,0.15,0.0,6,6,0.34641016151377546,8,70,data_heat/symhex_d0.3_c+0.0__cell_+0.00.nc,7.279153919625969e-07,7.798358869796089e-08,-6.499324131142557e-07,2.2134121536510065e-05,1.3895466963884125e-05,0.6277848859266295,0.9917895293860228,0.23537464048644335,0.1111111111111111,-1.2907319657529115e-08,-8.112984240595863e-09,4.794321490012364e-09,2.606771545288211e-07,1.574535651815947e-07,0.6040175076569138,0.9944987167370507,0.18386458761352678,0.06327160493827161,1.4668645462734275e-06,9.11603472396372e-07,-5.552598189392026e-07,3.523199848132208e-05,2.695380647709792e-05,0.7650376827583946,0.9922490988761882,0.1887679992659421,0.06790123456790123,4.342314596783581e-08,2.8300702301055435e-08,-1.5122473665042873e-08,1.7213992578035686e-06,1.3597243450540458e-06,0.7898948131237117,0.9964933778992848,0.17136897209803473,0.04938271604938271,-7.217254847091681e-07,-7.976661672916863e-07,-7.594077960230044e-08,5.431083991425112e-05,4.4818119570559315e-05,0.8252149965148868,0.9904555919171827,0.187804328231204,0.044753086419753084,2.772129334971396e-07,2.2667234937551284e-07,-5.05406000269422e-08,3.1073032005224377e-06,2.5822042384613957e-06,0.8310113535194261,0.987118540170024,0.18287407218572804,0.047839506172839504
symhex_d0.3_c+0.5,symhex,symhex_d0.3,0.15,0.5,6,6,0.34641016151377546,8,70,data_heat/symhex_d0.3_c+0.5__cell_+0.50.nc,8.549271115043666e-06,5.2024173602660656e-06,-3.3468551642180585e-06,2.883662273234222e-05,1.8330526947165826e-05,0.6356682999013924,0.9894427456443284,0.21221878014007842,0.1095679012345679,2.0168242187423857e-08,1.3925902975362171e-08,-6.242335301900113e-09,1.9138009577090997e-07,1.002289864804211e-07,0.5237168791074251,0.9649448170672875,0.18309906048523672,0.06327160493827161,6.877367468405282e-06,5.024374778463169e-06,-1.8529979295231694e-06,4.9617778131505474e-05,3.8616910755708396e-05,0.7782877873603952,0.9889567015240137,0.20463578565936313,0.05401234567901234,5.316211399986059e-07,3.8874650255841965e-07,-1.428746373747915e-07,2.1071339233458275e-06,1.5651197055089618e-06,0.7427718229811304,0.9848763431053439,0.18416990679257225,0.035493827160493825,-3.071232413276448e-06,-2.863790948691846e-06,2.0744172367502198e-07,6.133260467322543e-05,5.1660242435380693e-05,0.8422965682057983,0.9873630558760824,0.18164950785982178,0.035493827160493825,6.077905254642246e-07,5.188056018636105e-07,-8.898480710652316e-08,4.392256869323319e-06,3.7097131473607392e-06,0.844602958736397,0.9822385478708859,0.1757813855853254,0.040123456790123455
symhex_d0.5_c-0.5,symhex,symhex_d0.5,0.25,-0.5,6,6,0.5773502691896258,8,70,data_heat/symhex_d0.5_c-0.5__cell_-0.50.nc,2.590694066384458e-06,1.3242083218627246e-06,-1.2664856245114222e-06,1.589340354257729e-05,1.0292723745566102e-05,0.6476097909420492,0.9768208317623074,0.22568800140455855,0.08796296296296297,2.4575181001296187e-08,1.554648385661065e-08,-9.028706249713637e-09,1.4783947221985727e-07,7.714766832628083e-08,0.5218340350373534,0.9659853692896287,0.17680230515166132,0.08333333333333333,2.128744426954654e-06,1.1302124683558132e-06,-9.98531262086036e-07,3.105282303295098e-05,2.4681334496195804e-05,0.7948177358949227,0.9821690189958873,0.2184902607129094,0.06481481481481481,1.9825141350793274e-07,1.4865846315015974e-07,-4.959301368284695e-08,7.003115456427622e-07,6.255323220576061e-07,0.8932200617704767,0.9752019312245156,0.17729452103446477,0.05709876543209876,1.9605383840826107e-06,1.2172934191070746e-06,-7.43244620153974e-07,4.115923366043717e-05,3.409446765815495e-05,0.8283552589786682,0.981396885917731,0.19654918565487584,0.05401234567901234,3.9275641938729677e-07,2.7685119398717935e-07,-1.1590520925254035e-07,1.548162117614993e-06,1.2898293240430856e-06,0.8331358256137416,0.9780003395864842,0.20033213076254633,0.07407407407407407
symhex_d0.5_c+0.0,symhex,symhex_d0.5,0.25,0.0,6,6,0.5773502691896258,8,70,data_heat/symhex_d0.5_c+0.0__cell_+0.00.nc,2.2331719264911953e-06,6.366633691864419e-07,-1.5965087965893416e-06,1.67932957992889e-05,9.86262991405702e-06,0.5872956703635653,0.9722135710107365,0.28145747437721513,0.13117283950617284,-9.370665132735212e-09,-5.665598623335927e-09,3.7050463638320313e-09,1.9652379990020563e-07,1.1018733206459049e-07,0.5606818722238395,0.9753074341108066,0.17491801273533727,0.06327160493827161,3.1115851015783846e-06,1.5835539709926213e-06,-1.5280309442456224e-06,2.6699573936639354e-05,1.9026876671481808e-05,0.7126284755192877,0.9736544788835026,0.18219807141044422,0.07098765432098765,9.046913618249164e-08,5.98484359086083e-08,-3.062068722105307e-08,1.4343341945277643e-06,1.064176826032206e-06,0.7419308764249131,0.9898370234465109,0.1569396582108036,0.06018518518518518,-3.363510074905207e-07,-8.67374797478488e-07,-5.310221395472925e-07,4.4957909267395735e-05,3.62293139155716e-05,0.8058496159172093,0.9773156561701573,0.19642725193448315,0.05401234567901234,3.05889102492074e-07,2.307510741166694e-07,-7.513809297736359e-08,2.7072683224105276e-06,2.165854585585546e-06,0.8000147483191058,0.9785563687167651,0.17778708270845792,0.047839506172839504
symhex_d0.5_c+0.5,symhex,symhex_d0.5,0.25,0.5,6,6,0.5773502691896258,8,70,data_heat/symhex_d0.5_c+0.5__cell_+0.50.nc,8.040063221415039e-06,4.267918087102274e-06,-3.7721418988216685e-06,2.421646422590129e-05,1.512250713701902e-05,0.6244721358142938,0.980216597044588,0.25145830413855697,0.1404320987654321,1.9048089328066453e-08,1.3014050883376736e-08,-6.03403271652705e-09,1.673487020070752e-07,8.005938856718195e-08,0.47839862279778655,0.929590799576881,0.17756381737484828,0.06327160493827161,6.113051767897559e-06,3.5975334725508117e-06,-2.515516526306417e-06,4.125915438635275e-05,3.1248712484604514e-05,0.757376464674725,0.9809154590189966,0.196777959823355,0.07098765432098765,5.390508590608079e-07,3.988992475887938e-07,-1.4015183543071523e-07,1.8878478158512735e-06,1.3353090696783522e-06,0.7073181738837518,0.9713231910386186,0.18151724201718797,0.044753086419753084,-3.727343710124842e-06,-4.302796985162996e-06,-5.75452912843655e-07,5.1945040468126535e-05,4.337089229944494e-05,0.8349380789501417,0.9762656590894198,0.19401101010329588,0.044753086419753084,6.120637294770859e-07,5.388480089491579e-07,-7.321604132687102e-08,3.947585810237797e-06,3.2554459153785267e-06,0.8246675491982335,0.9650397707425244,0.17540765552177198,0.033950617283950615
symhex_d0.75_c-0.5,symhex,symhex_d0.75,0.375,-0.5,6,6,0.8660254037844387,8,70,data_heat/symhex_d0.75_c-0.5__cell_-0.50.nc,2.5320191525679547e-06,9.892868971642685e-07,-1.5427319724386765e-06,1.3616663636639714e-05,8.521777737721005e-06,0.6258344896462456,0.9643801973065556,0.23233105461090925,0.1111111111111111,1.8517862798717033e-08,1.2238875586732087e-08,-6.278992063580874e-09,1.1049729664591723e-07,5.859412658014507e-08,0.5302765620403083,0.8887753448771304,0.192602325060741,0.12345679012345678,2.4639134608150925e-06,9.947111918463357e-07,-1.469202071139352e-06,2.6649990104488097e-05,2.0555819761650447e-05,0.7713256057903249,0.9700339903411709,0.23629209506897722,0.07561728395061729,1.8538490564878884e-07,1.2926330532804544e-07,-5.6121598174655105e-08,5.904846034354705e-07,5.047213411719295e-07,0.8547578348960061,0.9601248055795376,0.19271045385831484,0.0787037037037037,2.0331012819951866e-06,3.79105271571191e-07,-1.6539957596177597e-06,3.558827665983699e-05,2.9972725698301216e-05,0.8422078423405879,0.9744102412989826,0.179464516000283,0.06327160493827161,3.706122129187861e-07,2.793403165940701e-07,-9.127210169233156e-08,1.346362410004076e-06,1.1528211368777178e-06,0.856248754653086,0.9551767778596847,0.19870585277286765,0.05864197530864197
symhex_d0.75_c+0.0,symhex,symhex_d0.75,0.375,0.0,6,6,0.8660254037844387,8,70,data_heat/symhex_d0.75_c+0.0__cell_+0.00.nc,2.9350842396524968e-06,5.310961324398512e-07,-2.4039887912919823e-06,1.3075227798253763e-05,7.246201655223594e-06,0.5541931480682384,0.9468102865719744,0.2907489709938126,0.19444444444444445,-1.691099038581001e-09,-1.2639495034832675e-09,4.271502354725898e-10,1.4843816131815402e-07,7.820283718613941e-08,0.5268378191408869,0.9423320920339121,0.18151658463556108,0.09259259259259259,3.1219065022014547e-06,8.277401451224476e-07,-2.294164382559692e-06,2.015927020693198e-05,1.3889018496614138e-05,0.6889643501002458,0.9280917450874173,0.22669723930133426,0.10339506172839506,1.6999966589992255e-07,9.489775498507922e-08,-7.510190827540803e-08,1.1686516927511548e-06,8.61221256238655e-07,0.7369357881228329,0.9808876043202039,0.2058755859375249,0.12037037037037036,-4.918513809570868e-07,-1.5944975152240395e-06,-1.1026455476470368e-06,3.716933133546263e-05,2.9371873260418635e-05,0.7902179620970321,0.958562050608237,0.19423475198628665,0.07098765432098765,3.6809316839025996e-07,3.0800026954740725e-07,-6.009283266567893e-08,2.3255333871929906e-06,1.86939082138514e-06,0.8038546475746657,0.9539014262095269,0.2208317277344005,0.06944444444444445
