config,shape,diameter,depth,pair,js2d,js2d_null,js2d_null_p95,corr_obs,corr_true,cov_obs,cov_true,n_obs,n_true
symhex_d0.3_c+0.0,hexagon,0.3,75m,velocity U-V,0.48506486618028366,0.6940719912666754,0.7725531926852285,0.24727021750886097,0.25994270193317087,0.012279262199231538,0.012791072764283234,1296,10368
symhex_d0.3_c+0.0,hexagon,0.3,75m,Reynolds stress u'v',0.4871247282819904,0.6603808910096225,0.7691554202741943,0.24853522324174057,0.2603288355130348,0.012319110072329695,0.012802021675106346,1296,10368
symhex_d0.3_c+0.0,hexagon,0.3,75m,zonal heat flux u'T',0.4425705125075549,0.62386220335967,0.720497929266875,-0.07427751334164295,-0.07340025056868162,-0.00905722800957511,-0.008894655069954408,1296,10368
symhex_d0.3_c+0.0,hexagon,0.3,75m,merid. heat flux v'T',0.45140197715523245,0.6436902217686785,0.7525771539120389,-0.0434196274647663,-0.042823129468217626,-0.0054663164742415815,-0.005385427644014773,1296,10368
symhex_d0.3_c+0.0,hexagon,0.3,75m,vertical heat flux w'T',0.47847822175125126,0.6614317989462297,0.7681618411662843,-0.030058208741910276,-0.027044386403448487,-1.9485722507686115e-06,-1.8381923836080179e-06,1296,10368
symhex_d0.3_c+0.0,hexagon,0.3,75m,T-S,0.45755567553307097,0.651645394338181,0.7408692801360952,0.5649242158471928,0.5797321730683458,0.025110928875193637,0.025341318586312594,1296,10368
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,velocity U-V,0.45435388354431083,0.6272550167566426,0.7253429810088539,0.4104235849511715,0.4136322770986789,0.022748588539513,0.022805117080262956,1296,10368
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,Reynolds stress u'v',0.4402462343575063,0.6447983554262693,0.7517037508609257,0.41082483840503553,0.4137575120477733,0.022760111032156558,0.022808826179493917,1296,10368
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,zonal heat flux u'T',0.41438373529661293,0.5556432675448133,0.6793524037494335,0.4427581912910301,0.46020083769303,0.03629516022046478,0.03743920496771416,1296,10368
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,merid. heat flux v'T',0.44114584316576766,0.6165358881504801,0.7356953907016959,-0.0761511077148946,-0.07228225105800039,-0.008262374131459511,-0.007863564447577121,1296,10368
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,vertical heat flux w'T',0.4638084194840194,0.660521040944137,0.7399535184119863,0.06804260282131326,0.022282776351457978,2.2353361159393005e-06,7.702001109585953e-07,1296,10368
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,T-S,0.3746318014623629,0.5446776222271572,0.6677587959360597,0.3422646414143102,0.3508211894491565,0.014555265507916236,0.014909996429990031,1296,10368
symhex_d0.5_c+0.0,hexagon,0.5,25m,velocity U-V,0.49928613399644256,0.6303958898392519,0.7633041691724373,0.45060138625595547,0.4584094328137022,0.029562268573548052,0.030340957922146642,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,25m,Reynolds stress u'v',0.482974410297149,0.6123836114897162,0.7683195850184823,0.4510158122747559,0.4585240359467358,0.029569553845119133,0.030341422646323685,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,25m,zonal heat flux u'T',0.4408548950861445,0.6051600935579519,0.7254186350146814,0.3166647087167984,0.34771636429765457,0.029479901982464925,0.031951006049378006,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,25m,merid. heat flux v'T',0.4735769509102127,0.635370553709574,0.7527029935047689,-0.13023042655054498,-0.12716991276016534,-0.015570442495205885,-0.015098324687502118,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,25m,vertical heat flux w'T',0.42540169069019024,0.5979954597115026,0.7115640484017802,0.11699883346634475,0.07992222237480665,3.1924898441922675e-06,2.3043025062118396e-06,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,25m,T-S,0.40451497489326393,0.5458630746611516,0.6600885292356643,0.03304526000099828,0.04828863204963756,0.0016784224420047101,0.0024219388846013572,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,50m,velocity U-V,0.47234517605563175,0.6664803343497058,0.7760595508348586,0.36809117397946384,0.3809845736554277,0.02118513118004995,0.02172682520892318,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,50m,Reynolds stress u'v',0.48140417355788057,0.6093194226424413,0.7710774912652706,0.36926204016498404,0.38144331335609755,0.021225360698239236,0.02174295168786775,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,50m,zonal heat flux u'T',0.4521639841912768,0.600375097230696,0.7443955593046859,0.3806020999259629,0.4188819838149921,0.03199030325175987,0.03448029794620333,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,50m,merid. heat flux v'T',0.4966484566092492,0.6490645097992016,0.7691308645655928,-0.04993752486807971,-0.04734799815150586,-0.005589340490609095,-0.0053028787284117515,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,50m,vertical heat flux w'T',0.44286855580887874,0.6369125899606184,0.7426771454110811,0.07118426709411861,0.06637216946233603,3.1073817323032385e-06,2.9740747942920717e-06,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,50m,T-S,0.4247590458060527,0.5845229061661006,0.6962039943582039,0.2671393502262242,0.28935153806216557,0.01180453135949678,0.012639103315358063,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,75m,velocity U-V,0.515281110652633,0.6604288034996165,0.7940949947212861,0.22766882694240745,0.24784343857405242,0.011332780542946161,0.012289468300957684,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,75m,Reynolds stress u'v',0.49525629645682884,0.6684041874126482,0.7928997157163368,0.23141314104696492,0.24943774373381875,0.011446326251602346,0.012336410996979354,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,75m,zonal heat flux u'T',0.45681079338837416,0.602834826055077,0.7281155091537531,-0.05167946328923283,-0.07185511981901915,-0.006236328370127687,-0.0087381503990152,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,75m,merid. heat flux v'T',0.4935679780136378,0.6623864607715954,0.7812546910360652,-0.03388650292436878,-0.041656619747221256,-0.004320368267077832,-0.005261257710820929,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,75m,vertical heat flux w'T',0.4805734090595236,0.6457954639473283,0.7777244720469135,-0.025379709271992748,-0.028971678733968095,-1.7154328903106277e-06,-1.9808564966829327e-06,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,75m,T-S,0.46140482612215244,0.6403628578195772,0.7682680791880178,0.5237728801225359,0.5576063457914756,0.025009099703549077,0.025064162652336904,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,velocity U-V,0.48321869980283333,0.6226551221845299,0.7766289867071063,0.3958403079156327,0.4085432492764628,0.021948448864760717,0.022609589249158617,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,Reynolds stress u'v',0.47679388338984474,0.638586662559482,0.7775429064365612,0.3972904852702039,0.4090939703285526,0.021987091389248797,0.022624085315709818,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,zonal heat flux u'T',0.46412754233623926,0.6054808875965185,0.7366940870649227,0.41747882227145905,0.4421137830556511,0.0345195437280629,0.03622958818016955,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,merid. heat flux v'T',0.48255395632747505,0.6304964315760118,0.7528890684155152,-0.07654587944019312,-0.0754430956726998,-0.008302426515477909,-0.008191973837770877,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,vertical heat flux w'T',0.4531512712864857,0.6291607049357804,0.7521031203800845,0.061983419526485416,0.04923203522970578,2.160757680547492e-06,1.7540473168790594e-06,1296,26784
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,T-S,0.4355547862362273,0.5903704560750903,0.7155772859910727,0.31347819087958784,0.3383494001044661,0.013528606143222785,0.014435483501701103,1296,26784
symhex_d0.75_c+0.0,hexagon,0.75,25m,velocity U-V,0.5119469534419393,0.6619752699615437,0.7867658778151657,0.4289719154769042,0.45016160201698574,0.027694469222362246,0.02955698637258994,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,25m,Reynolds stress u'v',0.5155172024523111,0.6414680724311057,0.7850509782255787,0.4308619788333887,0.45065722176495915,0.027749171703264096,0.02956526169485768,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,25m,zonal heat flux u'T',0.4493876465850233,0.5731931525383611,0.6894152189196219,0.2665215057195126,0.32070082678654416,0.02549908174458175,0.029830324671055126,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,25m,merid. heat flux v'T',0.48896313190075963,0.6202148358222211,0.7695938424250939,-0.136799304751712,-0.1300138785514325,-0.01647992244964168,-0.015518820218233906,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,25m,vertical heat flux w'T',0.42498090354784257,0.5596234758849951,0.710841154090422,0.14312280593269383,0.09959232666211669,3.763030979692922e-06,2.989345171906026e-06,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,25m,T-S,0.45110578955855285,0.5266597801783345,0.6907565101782341,0.00383988860940716,0.03328777332841267,0.0002004271324032159,0.0016905002484452767,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,50m,velocity U-V,0.4968239011785675,0.609071406311517,0.6950885271297627,0.34893171478864554,0.36994256538976994,0.020140699176132672,0.021196029401031897,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,50m,Reynolds stress u'v',0.4986547574773088,0.6438428575910534,0.7900341577629197,0.35158968057275053,0.3710790503478726,0.0202156694806122,0.021229638812136027,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,50m,zonal heat flux u'T',0.46614887412501976,0.5701312590193134,0.6506831675956654,0.31926623809334825,0.3883508827912322,0.027798402940703154,0.032478223122767005,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,50m,merid. heat flux v'T',0.5025370828147603,0.6278998191861992,0.7702148454416256,-0.05367646645703665,-0.048631472748435885,-0.006097366032030132,-0.0054542386410468754,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,50m,vertical heat flux w'T',0.46578175010431594,0.5759735434556875,0.7339459180416052,0.06050679597682364,0.06354423908655604,2.6601241072022025e-06,2.936645903491554e-06,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,50m,T-S,0.4785287241058294,0.5761809884934039,0.7197212128809332,0.21977414030043962,0.26715265195293336,0.010158293708608579,0.011834256586133901,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,75m,velocity U-V,0.5163454835445666,0.6595593144198656,0.8020197103187666,0.21104847324029488,0.23439561319755986,0.01032484318814776,0.011615841413688236,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,75m,Reynolds stress u'v',0.5312061737656113,0.6509291306223728,0.798029841126322,0.21907431652587908,0.2382269451601595,0.010541788935330757,0.011723995826595036,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,75m,zonal heat flux u'T',0.499894804426074,0.6061632500601138,0.7465458421907156,-0.009555319334059682,-0.05248556450220285,-0.0011077371309370996,-0.0063131729048368865,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,75m,merid. heat flux v'T',0.5116826269615928,0.6577738491671817,0.7909131032951183,-0.007984248507328139,-0.03253133580379181,-0.001030210630329052,-0.004144120910986506,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,75m,vertical heat flux w'T',0.4874242842287539,0.6378058588860186,0.7827028993559733,-0.003564177675095952,-0.021409909068249588,-2.4635479804336165e-07,-1.4894071144949828e-06,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,75m,T-S,0.48621834606682945,0.6211322454131786,0.7835403533889801,0.4967992982533233,0.5336791359202153,0.02619028732920673,0.02532201182444311,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,depthavg,velocity U-V,0.5029265744888748,0.6490732004426195,0.7959172483791614,0.3761927377035017,0.39765200696977865,0.020660073648515152,0.02198371210053843,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,depthavg,Reynolds stress u'v',0.5055147139650749,0.6434167691123613,0.7885610479608416,0.37990499323426286,0.399129515494478,0.020752073749467127,0.02201842885602658,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,depthavg,zonal heat flux u'T',0.4891511474352412,0.6316536185746083,0.7493586401092742,0.38762718312087724,0.42382763176254495,0.03233535590240192,0.034927346610969995,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,depthavg,merid. heat flux v'T',0.5116426927306513,0.6105226555695458,0.7807501374551807,-0.07587984533058942,-0.07528486971103697,-0.00824337489802267,-0.008168729519270833,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,depthavg,vertical heat flux w'T',0.4642408761947961,0.60951926014691,0.7552114231413338,0.060692869179677214,0.052753463451052904,2.1140806079420263e-06,1.9314890708658146e-06,1296,60480
symhex_d0.75_c+0.0,hexagon,0.75,depthavg,T-S,0.49340693837695987,0.5795054399454829,0.7246137300597743,0.2709455329354831,0.3159219157967923,0.01211554712534355,0.013646114287831721,1296,60480
symhex_d1.0_c+0.0,hexagon,1.0,25m,velocity U-V,0.5314011055079051,0.6443186327669983,0.7987574634101353,0.4033399893647166,0.4386158208980227,0.02579850320603185,0.02856224626663363,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,25m,Reynolds stress u'v',0.5385224299698944,0.6290880958281155,0.7264527460003485,0.409218367039156,0.440102363421901,0.025997830227972727,0.028599877701220817,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,25m,zonal heat flux u'T',0.4739255056909322,0.5703489441436254,0.6770494869378106,0.2356023148131832,0.2936227767747551,0.023453267619616983,0.027754962029737193,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,25m,merid. heat flux v'T',0.49111382865528647,0.6151869751906306,0.7622948061491571,-0.14126018330280057,-0.1328648888243827,-0.01702150675018524,-0.0159259153038454,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,25m,vertical heat flux w'T',0.42518490431849787,0.5201759830362548,0.5999946340853793,0.15780789090660785,0.11285411272394957,4.767252148544533e-06,3.5481723658414783e-06,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,25m,T-S,0.4757310296415636,0.5501992343972262,0.7108055777242988,-0.01167127328329176,0.017341249192799803,-0.0006364669657214757,0.0008954194641579558,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,50m,velocity U-V,0.5135028933206671,0.6601823493876227,0.8062349629166194,0.3254777796558865,0.35751945701298105,0.018683363629146892,0.020532916194614163,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,50m,Reynolds stress u'v',0.5028213271270026,0.6373964901281036,0.798965655949616,0.33217625021367286,0.35979671476183445,0.018860665330688007,0.02058558000343733,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,50m,zonal heat flux u'T',0.4904110376740912,0.5831580219948865,0.7433724298420367,0.29046787382618977,0.3563424660919425,0.026111484430985054,0.030402987915250597,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,50m,merid. heat flux v'T',0.5167696897744216,0.6355230223167332,0.7821113817317586,-0.05124637243956972,-0.04875120292652239,-0.0059069773432975595,-0.005510465222698581,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,50m,vertical heat flux w'T',0.4630794858841121,0.5729014834193548,0.7281837132346534,0.07718130627479257,0.06526868661644973,3.852473462322916e-06,3.1579692334091933e-06,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,50m,T-S,0.5039864443846072,0.5654202141143213,0.7250068485674631,0.16974408509645209,0.23864469462827528,0.008400426363415318,0.01086049918107396,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,75m,velocity U-V,0.5338263288646287,0.6414474288794426,0.8056822841518587,0.19725935347362447,0.22080814681232797,0.009420935945477292,0.01088604291663979,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,75m,Reynolds stress u'v',0.5278717801839679,0.6536804485356875,0.7423338206342128,0.21497410033221206,0.22845487916946916,0.009851695235730304,0.011091230399512764,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,75m,zonal heat flux u'T',0.4923000756284308,0.6154904964604743,0.7639966786579121,0.04379842379493495,-0.028100451808050608,0.004754791910306192,-0.003310545716881853,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,75m,merid. heat flux v'T',0.5091725178488982,0.6206148880502067,0.6971398549418033,0.008216377384062706,-0.020035742085079286,0.0010680224888727807,-0.0025738487069287817,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,75m,vertical heat flux w'T',0.48730400824287207,0.6027600717326419,0.7723512540680479,0.004858766159425552,-0.014421494639612524,3.538704040778212e-07,-1.0279944695076452e-06,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,75m,T-S,0.49804340349798604,0.5975414254166467,0.7559345966028025,0.47774977776879207,0.5138720421384234,0.0278487019051197,0.025937552051624544,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,depthavg,velocity U-V,0.5220070916258464,0.6452520028607162,0.7906171375822756,0.3518497034489706,0.3849402505745914,0.019104837492361894,0.021203640232948243,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,depthavg,Reynolds stress u'v',0.5154232152172439,0.6529656986810674,0.798058108296117,0.3607598623590482,0.38810464674896733,0.019321466460095818,0.021271688024442015,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,depthavg,zonal heat flux u'T',0.49481253107365475,0.5816277066572431,0.74213540482684,0.37280294760072596,0.407469303690017,0.03152622304219808,0.03377912701354183,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,depthavg,merid. heat flux v'T',0.524086371152211,0.6583328124622466,0.7837322576656605,-0.0739540527318016,-0.07447639827856287,-0.008053505466578528,-0.008087463661128853,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,depthavg,vertical heat flux w'T',0.4673027508668397,0.5838863924263044,0.7474387379248467,0.08344210631148645,0.058725937910330366,3.2496854966081543e-06,2.233398722689648e-06,1296,108000
symhex_d1.0_c+0.0,hexagon,1.0,depthavg,T-S,0.514661744478137,0.6236902804416244,0.7745863568523198,0.23106881631119552,0.2905990838370577,0.0109446737900216,0.012819294518260707,1296,108000
symsq_d0.3_c+0.0,square,0.3,25m,velocity U-V,0.524757706926908,0.6614464194481924,0.7464927644648092,0.4587895054635589,0.46075894684292723,0.030399955946429868,0.030584680368357157,864,13824
symsq_d0.3_c+0.0,square,0.3,25m,Reynolds stress u'v',0.525427756595503,0.6597664565754187,0.7559928393685614,0.4588676408693553,0.4607908970286326,0.03039828906603407,0.03058422830858706,864,13824
symsq_d0.3_c+0.0,square,0.3,25m,zonal heat flux u'T',0.48417104706513336,0.6016175302648856,0.691801482218521,0.3413490764651041,0.35861904424390967,0.03149463881254558,0.0328168053594699,864,13824
symsq_d0.3_c+0.0,square,0.3,25m,merid. heat flux v'T',0.5174196444922722,0.6703802419895634,0.7456381306984802,-0.12874005119535595,-0.12580008042146607,-0.015321406738988146,-0.014905840750128307,864,13824
symsq_d0.3_c+0.0,square,0.3,25m,vertical heat flux w'T',0.5122727576446681,0.6366267402729537,0.7177064773919236,0.16896361629914622,0.05297013679544403,4.68111876813517e-06,1.4553498805008169e-06,864,13824
symsq_d0.3_c+0.0,square,0.3,25m,T-S,0.4288475877274939,0.5651041841101646,0.67504773646055,0.045154902755029494,0.05354720240539592,0.0022711088788367065,0.0026741887026302475,864,13824
symsq_d0.3_c+0.0,square,0.3,50m,velocity U-V,0.5297469091156074,0.6640890935615205,0.7609508133785028,0.3801060749840207,0.3849981213737406,0.02186431969226623,0.021847922924640027,864,13824
symsq_d0.3_c+0.0,square,0.3,50m,Reynolds stress u'v',0.5261578331517744,0.6575671625772759,0.7554580085123898,0.38066661771174604,0.3851722941657451,0.021885632110645578,0.021854338572256646,864,13824
symsq_d0.3_c+0.0,square,0.3,50m,zonal heat flux u'T',0.49220068703561953,0.6365915484065958,0.7160858547515153,0.39555041758040366,0.4382589566517427,0.03305115618748656,0.03570017533365841,864,13824
symsq_d0.3_c+0.0,square,0.3,50m,merid. heat flux v'T',0.5328153781652848,0.6768959206694856,0.7508423498892278,-0.05300049024673609,-0.045331704408801646,-0.0059393618180031745,-0.005077309699558254,864,13824
symsq_d0.3_c+0.0,square,0.3,50m,vertical heat flux w'T',0.5118605825593192,0.6589000279879303,0.7369780060747436,0.1506348085877363,0.052951203856125194,6.540146401639776e-06,2.290281349646195e-06,864,13824
symsq_d0.3_c+0.0,square,0.3,50m,T-S,0.4581418257386379,0.5994028734336642,0.6808048471994327,0.2866553949252555,0.29900852714469095,0.01254585521367654,0.013002565130573138,864,13824
symsq_d0.3_c+0.0,square,0.3,75m,velocity U-V,0.565993380937055,0.6792580311712886,0.7751483900159515,0.23981935703714566,0.255608283828978,0.011979964847870752,0.012625902068207007,864,13824
symsq_d0.3_c+0.0,square,0.3,75m,Reynolds stress u'v',0.5496603750098669,0.7145062095023827,0.7739044041891401,0.24197607103317023,0.2563337420600127,0.012052129124752606,0.012647585413442974,864,13824
symsq_d0.3_c+0.0,square,0.3,75m,zonal heat flux u'T',0.49262335458119355,0.6352097633938303,0.7212098679719507,-0.07976809150821437,-0.07524292721658205,-0.009788783772614593,-0.009152391517212326,864,13824
symsq_d0.3_c+0.0,square,0.3,75m,merid. heat flux v'T',0.5323008907918119,0.65766661256595,0.7624911149825387,-0.04466541781320978,-0.04314664452934715,-0.005656772537505582,-0.005434567005270549,864,13824
symsq_d0.3_c+0.0,square,0.3,75m,vertical heat flux w'T',0.546472446188639,0.701997461403183,0.7840035787243589,-0.021327372305115777,-0.0281947992614516,-1.4373257037308913e-06,-1.9151798962903182e-06,864,13824
