config,shape,diameter,depth,field,js,js_null,js_null_p95,wasserstein,w_null,w_null_p95,obs_mean,true_mean,obs_std,true_std,obs_skew,true_skew,n_obs,n_true
symhex_d0.3_c+0.0,hexagon,0.3,50m,W,0.1087401962611862,0.18583786339018296,0.24948701754032995,5.379715308704571e-06,6.767997428224456e-06,1.0770419782481157e-05,2.769378938706892e-07,2.427714848133541e-06,9.980617221312107e-05,0.0001071695910711071,-0.5651817186423689,-0.636789871964537,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,50m,sigma0,0.08420671681538686,0.18494359481610084,0.253749481665337,0.001573570110124626,0.006255459563818839,0.010038698712653976,23.27246978412728,23.27293114324603,0.12609007998480926,0.1257016123996851,0.1992612817246582,0.24134254095090002,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,75m,T,0.08933476348749186,0.16440558348054235,0.24134680956956178,0.007164009114775841,0.020816401470824655,0.04231227142642241,25.106763511717446,25.1013580600822,0.5566773827755525,0.557259288405108,-0.38053614640925637,-0.3689848243001501,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,75m,S,0.09951415515261522,0.1853330455469035,0.29228782814174015,0.0014596114815853154,0.007345733905756222,0.018632263808138032,35.18721141859591,35.18707082809423,0.07905639897930082,0.07847804460243067,0.288059359340934,0.31779848127197713,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,75m,U,0.09977223683259386,0.18870564785425853,0.2657674669601984,0.003706891857517271,0.010223267678519611,0.017481610996915378,0.2638215218622204,0.26543959129456235,0.21911703665259458,0.21776129579704004,0.4022427170310383,0.40202923544037683,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,75m,V,0.08156911503717534,0.19030113039965535,0.24639984342014942,0.002112966511220773,0.006729709539441323,0.009920793930127276,-0.026626402532798684,-0.02647752177604336,0.22597220747689886,0.22591580888121726,0.005531188633050749,0.0038158848294600604,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,75m,W,0.08652328441432634,0.19864322351509484,0.26468860717310544,3.582923716950511e-06,6.9551915325706284e-06,1.0522048656526262e-05,4.756742840263898e-06,5.353419234669537e-06,0.00011675369424103132,0.0001222572867149259,-0.05912841783867347,-0.21196570567358317,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,75m,sigma0,0.09585941994106158,0.1774078247846917,0.24909315550329278,0.002816312160219197,0.0072932676922127385,0.015527881782150693,23.45106498339687,23.45260749488149,0.14392175991516035,0.14371218799707752,0.27979792598072756,0.2867606747570336,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,T,0.08070430002567325,0.18074122647541183,0.23573609545711643,0.004622506971589046,0.01282587773064869,0.0202355814132317,25.523920048078725,25.52105359171282,0.4008080860144197,0.4010002347477549,-0.7474751775474855,-0.7727064407537682,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,S,0.079512168694754,0.1784752035344575,0.24334858172418827,0.0007677354809841761,0.006213919451003396,0.013204661560276297,35.14734639921911,35.14736580187746,0.1059175850436026,0.10602125730276384,0.0903829272610022,0.0914424234270975,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,U,0.075964325177419,0.16732897619059325,0.24857274260427958,0.0021167484828125993,0.005217140901588605,0.009862944251467375,0.004327884246776248,0.0052249328626320386,0.2040555650963184,0.20307709401656485,0.2148685919367924,0.20994159686667305,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,V,0.08221626874103938,0.1684998639322415,0.22162564579230992,0.002427480381646452,0.005632450396740295,0.008799561801150328,-0.01836425970901056,-0.018421879288383448,0.27096960480146515,0.27148438643846384,0.02099372221804437,0.024533494136242118,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,W,0.11155422243738927,0.19583826619982314,0.25248430055022036,4.044668666421521e-06,4.959861301314245e-06,7.727243734626205e-06,1.1025449297576755e-06,2.381889229992632e-06,8.046511804182558e-05,8.624182474257654e-05,-0.4166070419909763,-0.5312910726099387,1296,9504
symhex_d0.3_c+0.0,hexagon,0.3,depthavg,sigma0,0.087465324034987,0.17555842877623454,0.25286042245426354,0.0016534396142513766,0.005615955510935786,0.010150493621699213,23.293063967694955,23.293963169540397,0.12149648374360597,0.12121406097614823,0.29947112314072705,0.34545929599631814,1296,9504
symhex_d0.5_c+0.0,hexagon,0.5,25m,T,0.10879233322360259,0.20085322185504423,0.2804359911506557,0.008542121690783373,0.026609773988266396,0.04688022241780149,25.699782315526395,25.693178740689174,0.4109618838383716,0.40664775114539214,-0.7199299194397085,-0.8765702005051135,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,25m,S,0.08026414147472483,0.15817796167907083,0.22708997952565094,0.0016490729527200959,0.0073223749541199415,0.014837020822971055,35.12867466295109,35.129404334386784,0.1227078986558212,0.1232103283971944,-0.11730186951587433,-0.12953081934736338,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,25m,U,0.07839153956528282,0.17019166787727438,0.2517904404843654,0.0034484863436893003,0.006765218615998311,0.011236657785739559,-0.11552160410616015,-0.1131422608672285,0.22615139807686194,0.22637865447120822,0.03753225376079759,0.050355798131293816,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,25m,V,0.0954097684048254,0.16270481596652375,0.2309786903257913,0.0037676661103707306,0.007386246658120812,0.011887896580344611,-0.01632096479370335,-0.015980809994573787,0.2911993461371287,0.29256760878163746,0.004428028521112866,0.010602699452228803,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,25m,W,0.09378240472959941,0.16303302369429978,0.24042814441591154,3.129559357004984e-06,5.118930687777448e-06,7.08079998160732e-06,8.13991885727587e-07,5.103864915648899e-07,6.757732520256345e-05,7.0665032233891e-05,-1.5852172153299102,-1.412751051037538,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,25m,sigma0,0.10499620923460873,0.1801787722177516,0.266538843318613,0.004216147649813597,0.012626395461236395,0.024449556104208302,23.22483437629891,23.227445129653354,0.15415462394134694,0.1524728870544695,-0.17165648952022639,-0.05134992440679996,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,50m,T,0.0884914381630605,0.170195623094979,0.25265714138843115,0.0076057716625393896,0.017926483258660485,0.03918547977609609,25.587455636777054,25.581982101594644,0.40468741542779624,0.4023828699373826,-0.7023995076554974,-0.7646301414941741,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,50m,S,0.08853712408906636,0.15250905655937658,0.22855331937654688,0.0014388035990970669,0.005846001408485276,0.012611906049112791,35.14197033901916,35.1426591191973,0.10855851680108933,0.10842784700233472,0.07706742517613167,0.08730279877170728,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,50m,U,0.09000811056878764,0.1666483758992753,0.24177398530937236,0.003688689588197664,0.007859637063528383,0.011732881774067058,-0.014700536626723716,-0.012620256246191815,0.20674355168727085,0.20451125071699403,0.19173677072921738,0.1876942888996963,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,50m,V,0.09293376016700944,0.1520969572370803,0.24219592145038188,0.003474949023655722,0.006322259349123167,0.009900522260289304,-0.01853001610128229,-0.018397828469606647,0.277230212057976,0.27865182354188844,0.0013906814155393264,0.007955166096910075,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,50m,W,0.09361184815667839,0.15832884450289886,0.23505208218900714,3.2819531031733477e-06,6.695251804895635e-06,1.1922126179803785e-05,2.5924818801968764e-06,2.344514758951647e-06,0.00010862098165313598,0.00011099419482164821,-0.8632777545485381,-0.968567651824962,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,50m,sigma0,0.09151290670782682,0.19231392957933052,0.2914074068694922,0.0030364084420871854,0.0091711493845366,0.018959734295668926,23.26969459648649,23.271913008508584,0.12893840638716264,0.1269869694038043,0.07845858496523338,0.17310422234363843,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,75m,T,0.08352888340733526,0.162505776921681,0.2477602467632022,0.017379422492154364,0.028872479456692392,0.04979782700538634,25.126786944419557,25.110821317428005,0.5571055661649263,0.557826232022717,-0.3957220799787964,-0.3817932685169069,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,75m,S,0.12468957172369614,0.20294352324393763,0.30981317040157735,0.0031763347382798924,0.010430351180484961,0.030092153962327062,35.186254120340536,35.18691707729663,0.08321414658879028,0.08017740342813487,0.15638203682735424,0.2513574265908523,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,75m,U,0.10694675288222516,0.15879887926146122,0.23216686523992128,0.00700156656809804,0.009640335386400488,0.016916733860372152,0.25493738279298117,0.2615971899789703,0.21874327580503847,0.21876337610354046,0.37513011614927155,0.39187890699712946,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,75m,V,0.0846611057581568,0.1566187032517239,0.23935062310866836,0.00253372529505235,0.006309640590605898,0.00992851360801538,-0.02647535039677862,-0.026726564945430117,0.22776426380692447,0.22650009500405371,-0.0064819091586254245,0.002305259225983059,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,75m,W,0.09853412472523577,0.16847261529072072,0.2414151385993742,3.5026082228816085e-06,6.3931187401019e-06,9.196101947922265e-06,9.15266150809836e-06,6.912525341850858e-06,0.00011909676734290981,0.00012251178139686958,-0.05307708215891413,-0.13019240528756773,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,75m,sigma0,0.09743050876450625,0.16983006474614684,0.25828400129594964,0.006457301964860637,0.009324986950368637,0.015745166556643504,23.44422134843406,23.449598055095247,0.14608269769464138,0.14490523789238666,0.1902897988221072,0.2494219417360763,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,T,0.09454128035209301,0.15840978769743488,0.26205471127261554,0.00864471647778596,0.018113247616379342,0.037116704947209526,25.533826799771013,25.525763954261834,0.4024438465267406,0.40153815882826593,-0.6838017091024453,-0.7355315878272443,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,S,0.0956796832277377,0.16936195433323437,0.2535275211335893,0.0013421243789487674,0.007400792959930233,0.01583649643176829,35.1464734048596,35.14714256508958,0.10643991911455411,0.10615653045035804,0.08046411835661246,0.08652787610734548,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,U,0.08973377438794895,0.16926654194525403,0.25379810080862913,0.004332210112429884,0.007853574272787357,0.015199933237446374,0.0002166920898605427,0.0034479714127141,0.20540601885685578,0.2043066707885383,0.19613558412837517,0.20937235892325448,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,V,0.09754606237333538,0.15557569914178743,0.24486984528459316,0.003174181701248057,0.006007120249573696,0.010031628874016114,-0.01856280103208797,-0.018447712570221993,0.2698892990960513,0.2708040579061059,0.01097283142038178,0.019314168963821675,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,W,0.10438587531142246,0.14710008898530588,0.22087245087865745,2.135932834160642e-06,5.90551607145258e-06,1.2512685330314676e-05,3.352042571381683e-06,2.6647367592247404e-06,8.643197771455285e-05,8.85107609665133e-05,-0.6714218568312822,-0.7444100896260315,1296,24192
symhex_d0.5_c+0.0,hexagon,0.5,depthavg,sigma0,0.09481435220978458,0.19954753076525436,0.2888325979397051,0.0034148076977409893,0.011050088866164374,0.02425552137609705,23.2893429948298,23.29233863083387,0.12398630975853572,0.12225587870872413,0.16329755912429744,0.2704772788440308,1296,24192
symhex_d0.75_c+0.0,hexagon,0.75,25m,T,0.09972572278141219,0.1642217181724331,0.26111750979804116,0.015822363694475646,0.030604902405075667,0.06133419011611985,25.71305823988054,25.70063379598266,0.4230276618287003,0.41279647665252506,-0.48439170263315434,-0.7114020378940525,1296,55296
symhex_d0.75_c+0.0,hexagon,0.75,25m,S,0.10322603883123262,0.16724887145592804,0.2880435641774827,0.0024724553563862783,0.009897463020922521,0.022444800438444587,35.1270841112584,35.128523802847354,0.12199893489550384,0.12275325285952865,-0.11141403126908764,-0.12030453426032436,1296,55296
symhex_d0.75_c+0.0,hexagon,0.75,25m,U,0.08952598355811224,0.13587447030828378,0.17494386858685435,0.00470083582223247,0.007032673169100234,0.010784011493777302,-0.12034197048304937,-0.11593628037325832,0.22597083049234,0.22625768387597542,-0.004499066502199242,0.028208396218187208,1296,55296
symhex_d0.75_c+0.0,hexagon,0.75,25m,V,0.075005602066013,0.14738948027767507,0.25186356513881697,0.004227225119769786,0.007939980797738673,0.014841387443014319,-0.01791866933323528,-0.016722091315857685,0.2871284393914458,0.29056239078827867,-0.006889062492700356,0.002711579748168206,1296,55296
symhex_d0.75_c+0.0,hexagon,0.75,25m,W,0.10360904427983997,0.14540621923604005,0.21939678398716914,4.306575751710403e-06,5.7001426224343175e-06,1.067874907987075e-05,6.6626190065547575e-06,3.0605975678163586e-06,6.760907526551308e-05,7.286482887717332e-05,-1.2645302405506744,-1.1884208066822137,1296,55296
symhex_d0.75_c+0.0,hexagon,0.75,25m,sigma0,0.10939298019103101,0.19516024363787055,0.3402313047570635,0.0067002383604262096,0.015838144670540004,0.032437611080813694,23.219480385512046,23.22445097494344,0.15904378662588745,0.1549534770997746,-0.33990896007536386,-0.17580235710254805,1296,55296
symhex_d0.75_c+0.0,hexagon,0.75,50m,T,0.09605638019460225,0.1587505092421652,0.25603108657200807,0.015123326345344502,0.022299133482025457,0.04970361205956173,25.601605908287926,25.58937336297499,0.4119683016751621,0.40542120975989415,-0.5698624923809803,-0.6922086074897887,1296,55296
symhex_d0.75_c+0.0,hexagon,0.75,50m,S,0.09667986641620616,0.15238528196943424,0.24653214027685288,0.0024918343040696714,0.0092427253043624,0.01737587478839688,35.13966238709837,35.14153376670071,0.10976562665260407,0.10892366686114666,0.0316330540698215,0.069777702095488,1296,55296
symhex_d0.75_c+0.0,hexagon,0.75,50m,U,0.09282882641258429,0.1516966399992839,0.243915401375132,0.006952372448636124,0.00938900498156015,0.015704728747873972,-0.022434682630865593,-0.016197447479269128,0.20992257805442588,0.20647777721340216,0.16084842312014094,0.17474979508067764,1296,55296
symhex_d0.75_c+0.0,hexagon,0.75,50m,V,0.07641035362504095,0.14879502756528,0.24058318259697412,0.00353964004850699,0.008262009269751585,0.013505760976388026,-0.020562191953735605,-0.01907408767415877,0.2750747884912795,0.27727140518133997,-0.004609572623008844,0.002655796756730574,1296,55296
