config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,rms,mean_bias,corr,w_est_std,w_model_std,w_est_mean,w_model_mean,norm_rms,n,w_est_mean_se,w_model_mean_se,mean_bias_se,n_eff,n_eff_model,n_eff_est,tau
equator_hex1deg_w0.5,equator,equator_hex1deg,0.5,0.0,6,6,1.0,8,70,data/equator_hex1deg_w0.5__cell_+0.00.nc,1.1945192426991039e-05,-1.3604596349611324e-06,0.9802562960913377,3.424400829407188e-05,4.3314129431653694e-05,4.648076268031494e-06,6.008535902992626e-06,0.27578050358462397,20736,3.390634446889077e-06,4.579586077565037e-06,1.6709399602574983e-06,46.71421190148308,73.84313225440708,75.550576889219,13.871581551382809
equator_hex1deg_w0.75,equator,equator_hex1deg,0.75,0.0,6,6,1.0,8,70,data/equator_hex1deg_w0.75__cell_+0.00.nc,1.178679796736923e-05,-1.4132744806333522e-06,0.9761169276699075,3.2998513225075514e-05,4.1459176343726694e-05,4.674431189281906e-06,6.087705669915258e-06,0.28429889367912453,20736,3.3404959700099853e-06,4.442560886516767e-06,1.3614829329676607e-06,67.71219206393445,71.79361873031552,72.36705944407983,9.569916144320844
equator_hex1deg_w1.0,equator,equator_hex1deg,1.0,0.0,6,6,1.0,8,70,data/equator_hex1deg_w1.0__cell_+0.00.nc,1.1851550648016907e-05,-1.3177523840370367e-06,0.9684607236700108,3.205252703560197e-05,3.969840638092854e-05,4.837417265649315e-06,6.155169649686351e-06,0.2985397079745371,20736,3.268384371642528e-06,4.251988221626915e-06,1.3715532156159058e-06,65.82250858716016,71.71738754150061,71.10906122813684,9.844656697365737
equator_hex1deg_w1.5,equator,equator_hex1deg,1.5,0.0,6,6,1.0,8,70,data/equator_hex1deg_w1.5__cell_+0.00.nc,1.227171974532172e-05,-4.476279517869475e-07,0.9455701382997633,2.985567478660373e-05,3.571409256940901e-05,5.443498404605191e-06,5.891126356392138e-06,0.34361001113137873,20736,3.080183997227694e-06,3.837208890718672e-06,1.5052689925995324e-06,56.241476730523736,70.97564230939787,68.46757796789225,11.521745830125283
equator_hex1deg_w2.0,equator,equator_hex1deg,2.0,0.0,6,6,1.0,8,70,data/equator_hex1deg_w2.0__cell_+0.00.nc,1.2975100592417913e-05,-2.3879204125461756e-08,0.9149820454416109,2.820553263002279e-05,3.203897132733115e-05,6.0363812533389055e-06,6.0602604574643674e-06,0.4049786886056913,20736,2.919529449408514e-06,3.4116813238643446e-06,2.265563164497536e-06,26.3995523467373,71.92638550393374,67.35922855047714,24.545870759057998
equator_hex2deg_w0.25,equator,equator_hex2deg,0.25,0.0,4,4,2.0,8,70,data/equator_hex2deg_w0.25__cell_+0.00.nc,1.7720168193732233e-05,-3.7326766210491996e-06,0.8728536234247636,2.86561859085528e-05,3.5236521928918304e-05,3.895078717667152e-06,7.6277553387163515e-06,0.5028920910377777,20736,2.8580130992548893e-06,4.053004310618388e-06,2.668611586822764e-06,33.50121703981421,62.96123279390865,73.79194594201014,19.342580874894498
equator_hex2deg_w0.5,equator,equator_hex2deg,0.5,0.0,4,4,2.0,8,70,data/equator_hex2deg_w0.5__cell_+0.00.nc,1.3384368805464611e-05,-3.734944869293708e-06,0.9359066078013363,2.6387213926358676e-05,3.357275139390394e-05,3.0548739387461533e-06,6.789818808039862e-06,0.3986676173313252,20736,2.797373915168806e-06,3.914755525806336e-06,2.1429134012992555e-06,30.34513859648048,61.04426654695524,66.12111339569668,21.35432658973444
equator_hex2deg_w0.75,equator,equator_hex2deg,0.75,0.0,4,4,2.0,8,70,data/equator_hex2deg_w0.75__cell_+0.00.nc,1.0705877040091173e-05,-3.3987021163089305e-06,0.9616737556227536,2.549388927975209e-05,3.1878864225895256e-05,3.4750947819953205e-06,6.8737968983042505e-06,0.3358299393676256,20736,2.756347925368156e-06,3.6910981607043712e-06,1.5432008444124616e-06,37.34878111178492,61.66898028899753,63.464930279856645,17.349963792942415
equator_hex2deg_w1.0,equator,equator_hex2deg,1.0,0.0,4,4,2.0,8,70,data/equator_hex2deg_w1.0__cell_+0.00.nc,9.88916693712205e-06,-3.3377654467209113e-06,0.9657391721031134,2.41257707857218e-05,3.0187956359532492e-05,3.577028797752992e-06,6.914794244473902e-06,0.32758649904432285,20736,2.682136305425525e-06,3.46086903919259e-06,1.243445424752388e-06,48.567440869421894,62.54811673415655,59.85204501005871,13.342271867735601
equator_hex2deg_w1.5,equator,equator_hex2deg,1.5,0.0,4,4,2.0,8,70,data/equator_hex2deg_w1.5__cell_+0.00.nc,9.792015243606003e-06,-2.7377924631689692e-06,0.9458457971217769,2.2351392475709508e-05,2.711959494467224e-05,3.901975639831614e-06,6.639768103000584e-06,0.361067901772983,20736,2.4955799525462177e-06,3.0619896765987594e-06,1.09946051395466e-06,60.30506288538779,64.13950680539666,59.15721230594219,10.745366458394217
