config,family,pattern,width,center_lat,n_gliders_cell,n_gliders_total,cell_height_deg,min_depth,max_depth,nc_path,rms,mean_bias,corr,w_est_std,w_model_std,w_est_mean,w_model_mean,norm_rms,n,w_est_mean_se,w_model_mean_se,mean_bias_se,n_eff,n_eff_model,n_eff_est,tau
equator_1deg_w0.5,equator,equator_1deg,0.5,0.0,2,2,1.0,8,70,data/equator_1deg_w0.5__cell_+0.00.nc,2.3983615888907806e-05,1.5271175664236953e-06,0.8707884436154626,3.753114973234732e-05,4.792595266683522e-05,3.928430480911183e-06,2.4013129144874863e-06,0.5004306550906494,20736,3.860472272951028e-06,5.249312623935743e-06,3.014247347155685e-06,54.61323812943887,69.32067496390924,70.08449259139442,11.86525505893232
equator_1deg_w0.75,equator,equator_1deg,0.75,0.0,2,2,1.0,8,70,data/equator_1deg_w0.75__cell_+0.00.nc,2.203678487755409e-05,1.3110232589770662e-06,0.8785396011694097,3.6549546631055143e-05,4.549298317299179e-05,4.13378571930197e-06,2.822762460324903e-06,0.4843996445288481,20736,3.7273014829759496e-06,4.95291738545338e-06,2.575440723824414e-06,62.08432651258072,69.95432952121928,70.62902644143095,10.437416919851579
equator_1deg_w1.0,equator,equator_1deg,1.0,0.0,2,2,1.0,8,70,data/equator_1deg_w1.0__cell_+0.00.nc,2.0821306580638425e-05,1.8965035656820732e-06,0.882382738748475,3.602510688032276e-05,4.3729222482841145e-05,5.31855359561217e-06,3.4220500299300974e-06,0.4761417056708125,20736,3.7195049638968127e-06,4.765386138302513e-06,2.9246568855681574e-06,42.19851243996435,69.68370434795978,68.60824987068145,15.355991539320419
equator_1deg_w1.5,equator,equator_1deg,1.5,0.0,2,2,1.0,8,70,data/equator_1deg_w1.5__cell_+0.00.nc,2.294759109453245e-05,2.0250363830494642e-06,0.8285724628717709,3.645992047887194e-05,4.0495136902677635e-05,6.940516959538926e-06,4.915480576489463e-06,0.5666752318848217,20736,3.9546979235004125e-06,4.4571606558373755e-06,3.9685612089988106e-06,26.613980752642398,68.14781859263562,61.29766816828791,24.348105081411493
equator_1deg_w2.0,equator,equator_1deg,2.0,0.0,2,2,1.0,8,70,data/equator_1deg_w2.0__cell_+0.00.nc,2.644756274377078e-05,2.275903924260937e-06,0.7528752751924891,3.798701688389274e-05,3.691879899142692e-05,8.39454118829508e-06,6.118637264034143e-06,0.7163711568708475,20736,5.3508161284171685e-06,4.031387320541358e-06,5.049464335936979e-06,21.1582438655059,68.84629853737572,36.168625094029,30.626360302824033
equator_2deg_w0.25,equator,equator_2deg,0.25,0.0,2,2,2.0,8,70,data/equator_2deg_w0.25__cell_+0.00.nc,2.9307741423882405e-05,-9.145124415993994e-07,0.7315367827211777,4.0774436288804265e-05,3.9061758660735014e-05,2.990531846454618e-06,3.9050442880540174e-06,0.750292419714902,20736,6.73946721312555e-06,4.4350487285175715e-06,3.3805145851097407e-06,58.03735015279309,65.04206827580985,27.707407835252596,11.165223744606378
equator_2deg_w0.5,equator,equator_2deg,0.5,0.0,2,2,2.0,8,70,data/equator_2deg_w0.5__cell_+0.00.nc,2.3315337447376834e-05,-6.528519947459608e-07,0.7925465057236917,3.6118085403501215e-05,3.624551812803209e-05,3.2545153480963976e-06,3.907367342842358e-06,0.643261254123027,20736,6.0621432871576624e-06,4.1992572085297805e-06,2.9678111232642086e-06,47.12954722234285,62.01552179514067,26.530607828142948,13.74933641825442
equator_2deg_w0.75,equator,equator_2deg,0.75,0.0,2,2,2.0,8,70,data/equator_2deg_w0.75__cell_+0.00.nc,2.1053600159026486e-05,-1.0227843169474373e-06,0.8082996117707729,3.337357155317354e-05,3.4466433916078116e-05,3.4598705864871857e-06,4.482654903434622e-06,0.610843588004771,20736,5.573658543176742e-06,3.9536064389329166e-06,2.6628048138825763e-06,47.653480834554685,62.89580565715002,26.445640671972015,13.59816719894509
equator_2deg_w1.0,equator,equator_2deg,1.0,0.0,2,2,2.0,8,70,data/equator_2deg_w1.0__cell_+0.00.nc,1.8639061284694657e-05,-2.807643462516585e-07,0.8336491900928356,3.0736421517036396e-05,3.3315364900715515e-05,4.644638462797385e-06,4.925402809049044e-06,0.5594734243566502,20736,5.147895761214391e-06,3.803116103601188e-06,2.4124866426812616e-06,46.435481602197996,63.30726840510579,26.26892722594474,13.954846114255167
equator_2deg_w1.5,equator,equator_2deg,1.5,0.0,2,2,2.0,8,70,data/equator_2deg_w1.5__cell_+0.00.nc,1.8097519893206417e-05,1.970903951334835e-07,0.8130637619441544,2.7382792017323548e-05,3.0828289774057414e-05,6.266601826724143e-06,6.0695114315906595e-06,0.5870426165656397,20736,4.565325110412328e-06,3.520142488929059e-06,2.765337347735534e-06,33.614780657728595,62.8769965635384,25.75125106616639,19.277234220209436
equator_2deg_w2.0,equator,equator_2deg,2.0,0.0,2,2,2.0,8,70,data/equator_2deg_w2.0__cell_+0.00.nc,1.9777856952415934e-05,8.781356248988315e-07,0.742755644283547,2.6380709946926007e-05,2.8448346265733964e-05,7.720626055480294e-06,6.842490430581462e-06,0.6952199178002261,20736,4.357688341657998e-06,3.222985895965211e-06,3.554946779617481e-06,23.99820051492635,63.433071454674874,25.49840413255189,27.002024572507356
equator_3cell_w0.25,equator,equator_3cell,0.25,-1.0,2,6,2.0,8,70,data/equator_3cell_w0.25__cell_-1.00.nc,3.698796389553206e-05,-2.9166640762450255e-06,0.7248885698869539,5.2656427230124486e-05,4.479237860171621e-05,4.880947291120933e-07,3.404758805357119e-06,0.8257646735937099,20736,8.225304374576916e-06,8.755625596930596e-06,4.5681554286423706e-06,49.04700551600753,22.198742619614816,31.098508549162645,13.211815750678428
equator_3cell_w0.25,equator,equator_3cell,0.25,0.0,2,6,2.0,8,70,data/equator_3cell_w0.25__cell_+0.00.nc,2.9307741423882405e-05,-9.145124415994022e-07,0.7315367827211777,4.0774436288804265e-05,3.9061758660735014e-05,2.9905318464546146e-06,3.9050442880540174e-06,0.750292419714902,20736,6.739467213125549e-06,4.4350487285175715e-06,3.38051458510974e-06,58.0373501527931,65.04206827580985,27.70740783525259,11.165223744606376
equator_3cell_w0.25,equator,equator_3cell,0.25,1.0,2,6,2.0,8,70,data/equator_3cell_w0.25__cell_+1.00.nc,4.742288815375196e-05,-3.1899238322200234e-06,0.6556287689754928,5.965031110667351e-05,5.36021392951679e-05,-7.334289265214907e-07,2.456494905698532e-06,0.8847200648580646,20736,6.967412331740156e-06,7.578656102824137e-06,6.002400022901531e-06,46.32599338892658,42.52211688291991,53.533967047099665,13.987827407385788
equator_3cell_w0.5,equator,equator_3cell,0.5,-1.0,2,6,2.0,8,70,data/equator_3cell_w0.5__cell_-1.00.nc,2.667934575287312e-05,-1.7199254787897432e-06,0.7887278684405663,4.131039947196019e-05,4.0577048264199205e-05,1.9548590959772516e-06,3.674784574766994e-06,0.657498435548159,20736,7.388143871768609e-06,8.1025553929069e-06,4.2604527011501285e-06,29.865307578362476,21.06346111702648,23.6362100297643,21.697415916435375
equator_3cell_w0.5,equator,equator_3cell,0.5,0.0,2,6,2.0,8,70,data/equator_3cell_w0.5__cell_+0.00.nc,2.331533744737683e-05,-6.528519947459636e-07,0.7925465057236919,3.6118085403501215e-05,3.624551812803209e-05,3.254515348096395e-06,3.907367342842358e-06,0.6432612541230269,20736,6.062143287157663e-06,4.1992572085297805e-06,2.9678111232642078e-06,47.12954722234287,62.01552179514067,26.530607828142944,13.749336418254414
equator_3cell_w0.5,equator,equator_3cell,0.5,1.0,2,6,2.0,8,70,data/equator_3cell_w0.5__cell_+1.00.nc,3.0143363047783865e-05,-3.421536345865092e-06,0.8051322208497298,4.4596487394324896e-05,4.9952937753563236e-05,-9.260868774704207e-07,2.4954494683946718e-06,0.6034352413163865,20736,5.693498760777547e-06,7.366979641283535e-06,4.905803487573341e-06,28.70447991958171,39.01616885092028,45.24963949643407,22.57487339312305
equator_3cell_w0.75,equator,equator_3cell,0.75,-1.0,2,6,2.0,8,70,data/equator_3cell_w0.75__cell_-1.00.nc,2.178341379189665e-05,-1.1295753202430843e-06,0.823906486624654,3.305415669114013e-05,3.829379095194286e-05,3.032540789746257e-06,4.1621161099893415e-06,0.5688497599841693,20736,6.1331091834782904e-06,7.772089250433735e-06,3.471916077800593e-06,31.37082316440588,20.403314234057657,22.024629690531846,20.65613632782314
equator_3cell_w0.75,equator,equator_3cell,0.75,0.0,2,6,2.0,8,70,data/equator_3cell_w0.75__cell_+0.00.nc,2.1053600159026483e-05,-1.022784316947438e-06,0.8082996117707724,3.3373571553173524e-05,3.4466433916078116e-05,3.459870586487184e-06,4.482654903434622e-06,0.6108435880047709,20736,5.573658543176738e-06,3.9536064389329166e-06,2.6628048138825733e-06,47.65348083455477,62.89580565715002,26.445640671972033,13.598167198945065
equator_3cell_w0.75,equator,equator_3cell,0.75,1.0,2,6,2.0,8,70,data/equator_3cell_w0.75__cell_+1.00.nc,2.7209640929589248e-05,-3.0919398985291395e-06,0.80876952175365,3.4539331117768366e-05,4.577160718117276e-05,-8.830071431578999e-07,2.208932755371239e-06,0.5944654908421348,20736,4.424286730588118e-06,6.963459134158324e-06,4.696582092111354e-06,27.0776971656455,36.47806818443641,45.59802840171456,23.931134026498462
equator_3cell_w1.0,equator,equator_3cell,1.0,-1.0,2,6,2.0,8,70,data/equator_3cell_w1.0__cell_-1.00.nc,1.9558113125850624e-05,-1.783804541207522e-06,0.8424051533704702,2.9684529013422863e-05,3.61188535651384e-05,2.8354106044356527e-06,4.619215145643174e-06,0.5414931869467735,20736,5.78404346250131e-06,7.494412301876091e-06,2.907923517440437e-06,36.43112484709625,19.510115194498677,19.973146839431216,17.786988535756095
equator_3cell_w1.0,equator,equator_3cell,1.0,0.0,2,6,2.0,8,70,data/equator_3cell_w1.0__cell_+0.00.nc,1.8639061284694654e-05,-2.807643462516614e-07,0.8336491900928358,3.07364215170364e-05,3.3315364900715515e-05,4.644638462797384e-06,4.925402809049044e-06,0.55947342435665,20736,5.147895761214394e-06,3.803116103601188e-06,2.4124866426812595e-06,46.435481602198045,63.30726840510579,26.268927225944733,13.954846114255153
equator_3cell_w1.0,equator,equator_3cell,1.0,1.0,2,6,2.0,8,70,data/equator_3cell_w1.0__cell_+1.00.nc,2.8225761269685926e-05,-1.9822048005397822e-06,0.7491006164758695,2.8513604143484442e-05,4.223944299517222e-05,4.786326913273105e-08,2.030068069672513e-06,0.6682323266647243,20736,3.4795573001313615e-06,6.469720009045346e-06,5.096112757399593e-06,25.449891007595912,35.820152503041726,50.05819880405993,25.461798630359336
equator_3cell_w1.5,equator,equator_3cell,1.5,-1.0,2,6,2.0,8,70,data/equator_3cell_w1.5__cell_-1.00.nc,1.5175134885081025e-05,-1.7513325753002107e-06,0.8899834729126734,2.6921669521979312e-05,3.270714000115034e-05,3.5427254141645536e-06,5.294057989464763e-06,0.46397009596520217,20736,5.891843124606946e-06,6.911587237485083e-06,2.018977315969481e-06,45.16221594932715,18.7914152798154,15.837863425756696,14.34827734598028
equator_3cell_w1.5,equator,equator_3cell,1.5,0.0,2,6,2.0,8,70,data/equator_3cell_w1.5__cell_+0.00.nc,1.8097519893206413e-05,1.9709039513348316e-07,0.8130637619441546,2.7382792017323538e-05,3.0828289774057414e-05,6.266601826724143e-06,6.0695114315906595e-06,0.5870426165656396,20736,4.565325110412325e-06,3.520142488929059e-06,2.765337347735534e-06,33.6147806577286,62.8769965635384,25.75125106616641,19.277234220209433
equator_3cell_w1.5,equator,equator_3cell,1.5,1.0,2,6,2.0,8,70,data/equator_3cell_w1.5__cell_+1.00.nc,2.9388728311772718e-05,-1.8878747142446684e-06,0.5981226426475253,2.615232275290438e-05,3.615743061538049e-05,1.0499491966282166e-06,2.9378239108728854e-06,0.8127991345511002,20736,4.217099014122811e-06,5.618546071949511e-06,4.927618453312063e-06,29.00392271739711,34.481690195484326,28.69297650682289,22.341805496927392
equator_3cell_w2.0,equator,equator_3cell,2.0,-1.0,2,6,2.0,8,70,data/equator_3cell_w2.0__cell_-1.00.nc,1.4679763767380925e-05,-2.3488114234826587e-06,0.8750264548944959,2.6104673238322746e-05,2.993412889281483e-05,3.387130554190945e-06,5.7359419776736035e-06,0.49040223685629114,20736,5.829756523151805e-06,6.228188039627468e-06,1.9789488903307388e-06,42.70845383238843,19.386087694999592,15.186779135189203,15.17264011811596
equator_3cell_w2.0,equator,equator_3cell,2.0,0.0,2,6,2.0,8,70,data/equator_3cell_w2.0__cell_+0.00.nc,1.9777856952415913e-05,8.781356248988278e-07,0.7427556442835478,2.6380709946926e-05,2.8448346265733964e-05,7.72062605548029e-06,6.842490430581462e-06,0.6952199178002253,20736,4.3576883416579944e-06,3.222985895965211e-06,3.554946779617474e-06,23.998200514926403,63.433071454674874,25.49840413255191,27.0020245725073
equator_3cell_w2.0,equator,equator_3cell,2.0,1.0,2,6,2.0,8,70,data/equator_3cell_w2.0__cell_+1.00.nc,2.9206614523025048e-05,-1.2059699222500896e-06,0.5618884491240136,2.9293508911113685e-05,3.271955855581538e-05,2.0809835033069504e-06,3.2869534255570397e-06,0.8926347362909038,20736,5.229668084683132e-06,4.028964118044575e-06,5.038873128100173e-06,26.82429891728519,54.784730476308624,23.371632639075802,24.157201722145967
equator_hex1deg_w0.25,equator,equator_hex1deg,0.25,0.0,6,6,1.0,8,70,data/equator_hex1deg_w0.25__cell_+0.00.nc,1.5451732558820104e-05,-2.3142700707972017e-07,0.9590938818129696,3.7560233654896436e-05,4.723292924003827e-05,3.0120566979286783e-06,3.243483705008399e-06,0.32713898560672006,20736,3.666648272604031e-06,5.010847614836014e-06,1.9608627873450037e-06,54.625445846079074,73.86907883326451,77.86440071249264,11.862603406952557
equator_hex1deg_w0.5,equator,equator_hex1deg,0.5,0.0,6,6,1.0,8,70,data/equator_hex1deg_w0.5__cell_+0.00.nc,1.3143352720279522e-05,-5.044106654197333e-07,0.9723689595095999,3.446051008308466e-05,4.38897915590131e-05,3.1594295676536146e-06,3.6638402330733477e-06,0.299462637060085,20736,3.4469835608765943e-06,4.721920210284975e-06,1.5230204159154037e-06,67.90005294388448,71.55579681326446,74.16395806612479,9.543438803141068
equator_hex1deg_w0.75,equator,equator_hex1deg,0.75,0.0,6,6,1.0,8,70,data/equator_hex1deg_w0.75__cell_+0.00.nc,1.2216276655508333e-05,-1.7868685311634825e-07,0.9696813970499506,3.417311412275924e-05,4.2051443650050116e-05,4.067262862153276e-06,4.245949715269624e-06,0.2905079016352337,20736,3.4775530732552816e-06,4.546393237692879e-06,1.4144096699746471e-06,67.34317899708286,70.64548216181946,71.41412442347304,9.622355369176583
equator_hex1deg_w1.0,equator,equator_hex1deg,1.0,0.0,6,6,1.0,8,70,data/equator_hex1deg_w1.0__cell_+0.00.nc,1.2128311480564114e-05,2.3459293833765936e-07,0.9623696912243194,3.329534044527472e-05,4.011573477152337e-05,5.234664029650981e-06,5.00007109131332e-06,0.30233302592212624,20736,3.4254256810920434e-06,4.347714965678336e-06,1.3885844147250472e-06,66.9232963186323,70.04470337938031,69.59062531112562,9.682726877569964
equator_hex1deg_w1.5,equator,equator_hex1deg,1.5,0.0,6,6,1.0,8,70,data/equator_hex1deg_w1.5__cell_+0.00.nc,1.2291366620813272e-05,4.0038916037949514e-07,0.9435720835205803,3.051460860281717e-05,3.577825404508714e-05,6.980368207228948e-06,6.579979046849452e-06,0.3435429410648128,20736,3.175616305687653e-06,3.874108957450253e-06,1.829223622454256e-06,37.62438741136392,69.65862355429287,66.5609317021501,17.2228717750307
equator_hex1deg_w2.0,equator,equator_hex1deg,2.0,0.0,6,6,1.0,8,70,data/equator_hex1deg_w2.0__cell_+0.00.nc,1.3182820187645333e-05,-8.132692609558399e-07,0.9124448910080485,2.9419877633336048e-05,3.2154138708300316e-05,6.563169205472939e-06,7.376438466428777e-06,0.4099882850925906,20736,3.146669280905884e-06,3.45478699381586e-06,2.05358726178956e-06,32.45858466868836,70.38038979647663,63.09620911373105,19.96390189573184
equator_hex2deg_w0.25,equator,equator_hex2deg,0.25,0.0,4,4,2.0,8,70,data/equator_hex2deg_w0.25__cell_+0.00.nc,1.6685292303293085e-05,-1.0060379913282283e-06,0.8849899642352341,2.9094037629472573e-05,3.5437090652120054e-05,3.1213948653217495e-06,4.127432856649979e-06,0.47084261140650024,20736,3.0088541059478218e-06,4.279970910681335e-06,2.7361004391636683e-06,29.930250530205413,57.21688600498731,69.87598309241028,21.6503366500739
equator_hex2deg_w0.5,equator,equator_hex2deg,0.5,0.0,4,4,2.0,8,70,data/equator_hex2deg_w0.5__cell_+0.00.nc,1.4658212150275065e-05,-1.207400720319906e-06,0.9094980477733883,2.5225723964190778e-05,3.3113186390906974e-05,3.7261752837994185e-06,4.933576004119324e-06,0.44266993750562994,20736,2.6343512033464126e-06,3.866189602596743e-06,2.5030076348389226e-06,28.70126170809432,60.86817583653102,67.56251441164488,22.577404665706776
equator_hex2deg_w0.75,equator,equator_hex2deg,0.75,0.0,4,4,2.0,8,70,data/equator_hex2deg_w0.75__cell_+0.00.nc,1.1504721182079438e-05,-1.5665593796827688e-06,0.9491204780937219,2.4686307477317615e-05,3.176507108061255e-05,3.7307569852620593e-06,5.2973163649448286e-06,0.36218150284893313,20736,2.6449852195715964e-06,3.6809397634761076e-06,1.780007898825171e-06,35.48647713789498,61.452750133523445,64.03402168644224,18.260477011622537
equator_hex2deg_w1.0,equator,equator_hex2deg,1.0,0.0,4,4,2.0,8,70,data/equator_hex2deg_w1.0__cell_+0.00.nc,1.0188908134929233e-05,-1.5944421436327353e-06,0.9569912428190855,2.45540263443678e-05,3.060621176116271e-05,4.325206864590223e-06,5.9196490082229585e-06,0.3329032751403196,20736,2.691624356585493e-06,3.537190895500786e-06,1.4406314085199622e-06,42.17516088639068,61.5577801920239,61.23759648932294,15.364493848536814
equator_hex2deg_w1.5,equator,equator_hex2deg,1.5,0.0,4,4,2.0,8,70,data/equator_hex2deg_w1.5__cell_+0.00.nc,9.806594000420356e-06,-8.284956135483257e-07,0.9450158323866334,2.272916018880011e-05,2.782240289985856e-05,6.048791544838483e-06,6.877287158386809e-06,0.3524711375835266,20736,2.5225632669697436e-06,3.1820201036508868e-06,1.1575365426279872e-06,60.18889000734511,62.35512007550262,58.87108749671463,10.766106501065591
equator_hex2deg_w2.0,equator,equator_hex2deg,2.0,0.0,4,4,2.0,8,70,data/equator_hex2deg_w2.0__cell_+0.00.nc,1.0537626633717781e-05,-9.269019992365874e-07,0.917826638206322,2.0193487831846436e-05,2.5310485861238642e-05,6.282189668085748e-06,7.2090916673223355e-06,0.4163344272207539,20736,2.201303150811016e-06,2.8456707858383504e-06,1.2853303856499125e-06,55.44260002212479,64.17417364334563,59.73095887827257,11.687763556207873
equator_sq1deg_w0.25,equator,equator_sq1deg,0.25,0.0,4,4,1.0,8,70,data/equator_sq1deg_w0.25__cell_+0.00.nc,2.2537876381065053e-05,-9.282847520906025e-07,0.8433385747996079,3.4168520831079046e-05,4.185200275881883e-05,3.744559837276941e-06,4.672844589367544e-06,0.5385136886027753,20736,3.2572461935779023e-06,4.465070693272168e-06,3.669316780505461e-06,30.63028889185597,72.97651717397835,81.3751204859682,21.155530144943924
